N.;Prioridad;Fecha;Ensayo;Estatus
584;yellow;2007-07-31;IT-532;pipeta_estrella
585;yellow;2007-07-31;IT-532;pipeta_estrella
586;yellow;2007-07-31;IT-532;pipeta_estrella
587;yellow;2007-08-07;IT-532;pipeta_estrella
588;yellow;2007-08-03;IT-532;pipeta_estrella
589;yellow;2007-08-03;IT-532;pipeta_estrella
590;yellow;2007-08-16;IT-515;pipeta_estrella
591;yellow;2007-08-09;IT-532;pipeta_estrella
592;yellow;2007-08-09;IT-532;pipeta_estrella
593;yellow;2007-08-07;IT-532;pipeta_estrella
594;yellow;2007-08-10;IT-532;pipeta_estrella
595;yellow;2007-08-10;IT-532;pipeta_estrella
596;yellow;2007-08-10;IT-532;pipeta_estrella
597;yellow;2007-08-09;IT-532;pipeta_estrella
598;yellow;2007-08-09;IT-532;pipeta_estrella
599;yellow;2007-08-09;IT-532;pipeta_estrella
600;yellow;2007-08-07;IT-532;pipeta_estrella
601;yellow;2007-08-07;IT-532;pipeta_estrella
602;yellow;2007-08-09;IT-532;pipeta_estrella
603;yellow;2007-08-07;IT-532;pipeta_estrella
604;yellow;2007-08-09;IT-532;pipeta_estrella
605;yellow;2007-08-07;IT-532;pipeta_estrella
606;yellow;2007-08-09;IT-532;pipeta_estrella
607;yellow;2007-08-09;IT-532;pipeta_estrella
608;yellow;2007-08-07;IT-532;pipeta_estrella
609;yellow;2007-08-09;IT-532;pipeta_estrella
610;yellow;2007-08-07;IT-532;pipeta_estrella
611;yellow;2007-08-09;IT-532;pipeta_estrella
612;yellow;2007-08-07;IT-532;pipeta_estrella
613;yellow;2007-08-07;IT-532;pipeta_estrella
614;yellow;2007-08-07;IT-532;pipeta_estrella
615;yellow;2007-08-07;IT-532;pipeta_estrella
616;yellow;2007-08-07;IT-532;pipeta_estrella
617;yellow;2007-08-07;IT-532;pipeta_estrella
618;yellow;2007-08-09;IT-532;pipeta_estrella
619;yellow;2007-08-07;IT-532;pipeta_estrella
620;yellow;2007-08-07;IT-532;pipeta_estrella
621;yellow;2007-08-07;IT-532;pipeta_estrella
622;yellow;2007-08-07;IT-532;pipeta_estrella
623;yellow;2007-08-07;IT-532;pipeta_estrella
624;yellow;2007-08-09;IT-532;pipeta_estrella
625;yellow;2007-08-09;IT-532;pipeta_estrella
626;yellow;2007-08-07;IT-532;pipeta_estrella
627;yellow;2007-08-16;IT-515;pipeta_estrella
628;yellow;2007-08-09;IT-532;pipeta_estrella
629;yellow;2007-08-09;IT-532;pipeta_estrella
630;yellow;2007-08-09;IT-532;pipeta_estrella
631;yellow;2007-08-10;IT-532;pipeta_estrella
632;yellow;2007-08-10;IT-532;pipeta_estrella
633;yellow;2007-08-10;IT-532;pipeta_estrella
634;yellow;2007-08-10;IT-532;pipeta_estrella
635;yellow;2007-08-15;IT-515;pipeta_estrella
636;yellow;2007-08-16;IT-532;pipeta_estrella
637;yellow;2007-08-16;IT-532;pipeta_estrella
638;yellow;2007-08-16;IT-532;pipeta_estrella
639;yellow;2007-08-16;IT-532;pipeta_estrella
640;yellow;2007-08-16;IT-532;pipeta_estrella
641;yellow;2007-08-16;IT-532;pipeta_retirado
642;yellow;2007-08-16;IT-532;pipeta_estrella
643;yellow;2007-08-16;IT-532;pipeta_estrella
644;yellow;2007-08-24;IT-532;pipeta_estrella
645;yellow;2007-08-24;IT-532;pipeta_estrella
646;yellow;2007-08-24;IT-532;pipeta_estrella
647;yellow;2007-08-16;IT-515;pipeta_estrella
648;yellow;2007-08-16;IT-515;pipeta_estrella
649;yellow;2007-08-16;IT-532;pipeta_estrella
650;yellow;2007-08-16;IT-532;pipeta_estrella
651;yellow;2007-08-16;IT-532;pipeta_estrella
652;yellow;2007-08-16;IT-532;pipeta_estrella
653;yellow;2007-08-16;IT-532;pipeta_estrella
654;yellow;2007-08-16;IT-532;pipeta_estrella
655;yellow;2007-08-16;IT-532;pipeta_estrella
656;yellow;2007-08-16;IT-532;pipeta_estrella
657;yellow;2007-08-16;IT-532;pipeta_estrella
658;yellow;2007-08-16;IT-532;pipeta_estrella
659;yellow;2007-08-16;IT-532;pipeta_estrella
660;yellow;2007-08-16;IT-532;pipeta_estrella
661;yellow;2007-08-24;IT-532;pipeta_estrella
662;yellow;2007-08-17;IT-532;pipeta_estrella
663;yellow;2007-08-17;IT-532;pipeta_estrella
664;yellow;2007-08-17;IT-532;pipeta_estrella
665;yellow;2007-08-17;IT-532;pipeta_estrella
666;yellow;2007-08-24;IT-532;pipeta_estrella
667;yellow;2007-08-24;IT-532;pipeta_estrella
668;yellow;2007-08-24;IT-532;pipeta_estrella
669;yellow;2007-08-28;IT-532;pipeta_estrella
670;yellow;2007-08-28;IT-532;pipeta_estrella
671;yellow;2007-08-28;IT-532;pipeta_estrella
672;yellow;2007-08-27;IT-515;pipeta_estrella
673;yellow;2007-08-27;IT-515;pipeta_estrella
674;yellow;2007-08-27;IT-515;pipeta_estrella
675;yellow;2007-08-27;IT-515;pipeta_estrella
676;yellow;2007-08-28;IT-515;pipeta_estrella
677;yellow;2007-08-28;IT-532;pipeta_estrella
678;yellow;2007-08-29;IT-515;pipeta_estrella
679;yellow;2007-08-29;IT-532;pipeta_estrella
680;yellow;2007-08-29;IT-532;pipeta_estrella
681;yellow;2007-08-31;IT-515;pipeta_estrella
682;yellow;2007-08-31;IT-532;pipeta_estrella
683;yellow;2007-08-31;IT-532;pipeta_estrella
684;yellow;2007-08-31;IT-532;pipeta_estrella
685;yellow;2007-08-31;IT-532;pipeta_estrella
686;yellow;2007-08-31;IT-532;pipeta_estrella
687;yellow;2007-09-04;IT-515;pipeta_check
688;yellow;2007-09-04;IT-515;pipeta_check
689;yellow;2007-09-04;IT-532;pipeta_check
690;yellow;2007-09-04;IT-532;pipeta_check
691;yellow;2007-09-04;IT-515;pipeta_estrella
692;yellow;2007-09-04;IT-532;pipeta_estrella
693;yellow;2007-09-04;IT-532;pipeta_estrella
694;yellow;2007-09-19;IT-515;pipeta_estrella
695;yellow;2007-09-19;IT-515;pipeta_estrella
696;yellow;2007-09-07;IT-515;pipeta_estrella
697;yellow;2007-09-07;IT-515;pipeta_estrella
698;yellow;2007-09-07;IT-515;pipeta_estrella
699;yellow;2007-09-05;IT-515;pipeta_estrella
700;yellow;2007-09-07;IT-532;pipeta_estrella
701;yellow;2007-09-07;IT-532;pipeta_estrella
702;yellow;2007-09-07;IT-532;pipeta_estrella
703;yellow;2007-09-05;IT-532;pipeta_estrella
704;yellow;2007-09-05;IT-532;pipeta_estrella
705;yellow;2007-09-05;IT-532;pipeta_estrella
706;yellow;2007-09-05;IT-532;pipeta_estrella
707;yellow;2007-09-06;IT-515;pipeta_estrella
708;yellow;2007-09-06;IT-532;pipeta_estrella
709;yellow;2007-09-06;IT-532;pipeta_estrella
710;yellow;2007-09-06;IT-532;pipeta_estrella
711;yellow;2007-09-07;IT-515;pipeta_estrella
712;yellow;2007-09-07;IT-532;pipeta_estrella
713;yellow;2007-09-07;IT-532;pipeta_estrella
714;yellow;2007-09-07;IT-532;pipeta_estrella
715;yellow;2007-09-07;IT-532;pipeta_estrella
716;yellow;2007-09-10;IT-532;pipeta_estrella
717;yellow;2007-09-10;IT-515;pipeta_estrella
718;yellow;2007-09-10;IT-532;pipeta_estrella
719;yellow;2007-09-10;IT-532;pipeta_estrella
720;yellow;2007-09-10;IT-532;pipeta_check
721;yellow;2007-09-10;IT-532;pipeta_check
722;yellow;2007-09-14;IT-515;pipeta_estrella
723;yellow;2007-09-11;IT-532;pipeta_estrella
724;yellow;2007-09-11;IT-532;pipeta_estrella
725;yellow;2007-09-11;IT-532;pipeta_estrella
726;yellow;2007-09-11;IT-532;pipeta_estrella
727;yellow;2007-09-14;IT-515;pipeta_estrella
728;yellow;2007-09-12;IT-532;pipeta_estrella
729;yellow;2007-09-12;IT-532;pipeta_estrella
730;yellow;2007-09-14;IT-532;pipeta_estrella
731;yellow;2007-09-14;IT-532;pipeta_estrella
732;yellow;2007-09-14;IT-532;pipeta_estrella
733;yellow;2007-09-14;IT-532;pipeta_estrella
734;yellow;2007-09-14;IT-532;pipeta_estrella
735;yellow;2007-09-14;IT-532;pipeta_estrella
736;yellow;2007-09-14;IT-532;pipeta_estrella
737;yellow;2007-09-14;IT-532;pipeta_estrella
738;yellow;2007-09-14;IT-532;pipeta_estrella
739;yellow;2007-09-14;IT-532;pipeta_estrella
740;yellow;2007-09-14;IT-532;pipeta_estrella
741;yellow;2007-09-14;IT-532;pipeta_estrella
742;yellow;2007-09-18;IT-532;pipeta_estrella
743;yellow;2007-09-18;IT-532;pipeta_estrella
744;yellow;2007-09-14;IT-532;pipeta_estrella
745;yellow;2007-09-13;IT-515;pipeta_estrella
746;yellow;2007-09-13;IT-532;pipeta_estrella
747;yellow;2007-09-13;IT-532;pipeta_estrella
748;yellow;2007-09-18;IT-532;pipeta_estrella
749;yellow;2007-09-18;IT-532;pipeta_estrella
750;yellow;2007-09-17;IT-532;pipeta_estrella
751;yellow;2007-09-17;IT-532;pipeta_estrella
752;yellow;2007-09-17;IT-532;pipeta_estrella
753;yellow;2007-09-17;IT-532;pipeta_estrella
754;yellow;2007-09-17;IT-532;pipeta_estrella
755;yellow;2007-09-17;IT-532;pipeta_estrella
756;yellow;2007-09-20;IT-532;pipeta_estrella
757;yellow;2007-09-20;IT-532;pipeta_estrella
758;yellow;2007-09-14;IT-532;pipeta_estrella
759;yellow;2007-09-14;IT-532;pipeta_estrella
760;yellow;2007-09-17;IT-515;pipeta_estrella
761;yellow;2007-09-14;IT-515;pipeta_estrella
762;yellow;2007-09-17;IT-515;pipeta_estrella
763;yellow;2007-09-14;IT-515;pipeta_estrella
764;yellow;2007-09-14;IT-515;pipeta_estrella
765;yellow;2007-09-14;IT-515;pipeta_estrella
766;yellow;2007-09-14;IT-515;pipeta_estrella
767;yellow;2007-09-17;IT-532;pipeta_estrella
768;yellow;2007-09-17;IT-532;pipeta_estrella
769;yellow;2007-09-17;IT-532;pipeta_estrella
770;yellow;2007-09-14;IT-532;pipeta_estrella
771;yellow;2007-09-14;IT-532;pipeta_estrella
772;yellow;2007-09-17;IT-532;pipeta_estrella
773;yellow;2007-09-18;IT-515;pipeta_estrella
774;yellow;2007-09-20;IT-515;pipeta_estrella
775;yellow;2007-09-17;IT-515;pipeta_estrella
776;yellow;2007-09-18;IT-532;pipeta_estrella
777;yellow;2007-09-17;IT-532;pipeta_estrella
778;yellow;2007-09-20;IT-532;pipeta_estrella
779;yellow;2007-09-19;IT-515;pipeta_estrella
780;yellow;2007-09-18;IT-532;pipeta_estrella
781;yellow;2007-09-18;IT-532;pipeta_estrella
782;yellow;2007-09-18;IT-532;pipeta_estrella
783;yellow;2007-09-19;IT-532;pipeta_estrella
784;yellow;2007-09-19;IT-532;pipeta_estrella
785;yellow;2007-09-21;IT-515;pipeta_estrella
786;yellow;2007-09-21;IT-515;pipeta_estrella
787;yellow;2007-09-21;IT-515;pipeta_estrella
788;yellow;2007-09-21;IT-515;pipeta_estrella
789;yellow;2007-09-21;IT-515;pipeta_estrella
790;yellow;2007-09-21;IT-515;pipeta_estrella
791;yellow;2007-09-21;IT-532;pipeta_estrella
792;yellow;2007-09-21;IT-532;pipeta_estrella
793;yellow;2007-09-21;IT-532;pipeta_estrella
794;yellow;2007-09-21;IT-532;pipeta_estrella
795;yellow;2007-09-21;IT-532;pipeta_estrella
796;yellow;2007-09-21;IT-532;pipeta_estrella
797;yellow;2007-09-21;IT-532;pipeta_estrella
798;yellow;2007-09-21;IT-532;pipeta_estrella
799;yellow;2007-09-21;IT-532;pipeta_estrella
800;yellow;2007-09-21;IT-532;pipeta_estrella
801;yellow;2007-09-25;IT-532;pipeta_estrella
802;yellow;2007-09-25;IT-532;pipeta_estrella
803;yellow;2007-09-25;IT-532;pipeta_estrella
804;yellow;2007-09-25;IT-532;pipeta_estrella
805;yellow;2007-09-24;IT-515;pipeta_estrella
806;yellow;2007-09-24;IT-515;pipeta_estrella
807;yellow;2007-09-24;IT-532;pipeta_estrella
808;yellow;2007-09-24;IT-532;pipeta_estrella
809;yellow;2007-09-24;IT-532;pipeta_estrella
810;yellow;2007-09-24;IT-532;pipeta_estrella
811;yellow;2007-09-24;IT-532;pipeta_estrella
812;yellow;2007-09-24;IT-532;pipeta_estrella
813;yellow;2007-09-25;IT-515;pipeta_estrella
814;yellow;2007-09-25;IT-515;pipeta_estrella
815;yellow;2007-09-25;IT-515;pipeta_estrella
816;yellow;2007-09-25;IT-532;pipeta_estrella
817;yellow;2007-09-25;IT-532;pipeta_estrella
818;yellow;2007-09-25;IT-532;pipeta_estrella
819;yellow;2007-09-25;IT-532;pipeta_estrella
820;yellow;2007-09-25;IT-532;pipeta_estrella
821;yellow;2007-09-25;IT-532;pipeta_estrella
822;yellow;2007-09-26;IT-515;pipeta_estrella
823;yellow;2007-09-26;IT-515;pipeta_estrella
824;yellow;2007-09-26;IT-532;pipeta_estrella
825;yellow;2007-09-26;IT-532;pipeta_estrella
826;yellow;2007-09-26;IT-532;pipeta_estrella
827;yellow;2007-09-26;IT-532;pipeta_estrella
828;yellow;2007-09-27;IT-515;pipeta_estrella
829;yellow;2007-10-09;IT-515;pipeta_estrella
830;yellow;2007-09-27;IT-532;pipeta_estrella
831;yellow;2007-09-27;IT-532;pipeta_estrella
832;yellow;2007-09-27;IT-532;pipeta_estrella
833;yellow;2007-09-27;IT-532;pipeta_estrella
834;yellow;2007-10-09;IT-532;pipeta_estrella
835;yellow;2007-10-09;IT-532;pipeta_estrella
836;yellow;2007-10-08;IT-515;pipeta_estrella
837;yellow;2007-10-08;IT-515;pipeta_estrella
838;yellow;2007-10-08;IT-515;pipeta_estrella
839;yellow;2007-10-08;IT-515;pipeta_estrella
840;yellow;2007-10-08;IT-515;pipeta_estrella
841;yellow;2007-10-09;IT-515;pipeta_estrella
842;yellow;2007-10-09;IT-515;pipeta_estrella
843;yellow;2007-09-28;IT-515;pipeta_estrella
844;yellow;2007-09-28;IT-515;pipeta_estrella
845;yellow;2007-10-08;IT-532;pipeta_estrella
846;yellow;2007-10-08;IT-532;pipeta_estrella
847;yellow;2007-10-08;IT-532;pipeta_estrella
848;yellow;2007-10-08;IT-532;pipeta_estrella
849;yellow;2007-10-08;IT-532;pipeta_estrella
850;yellow;2007-10-08;IT-532;pipeta_estrella
851;yellow;2007-10-08;IT-532;pipeta_estrella
852;yellow;2007-10-09;IT-532;pipeta_estrella
853;yellow;2007-09-28;IT-532;pipeta_estrella
854;yellow;2007-09-28;IT-532;pipeta_estrella
855;yellow;2007-09-28;IT-532;pipeta_estrella
856;yellow;2007-09-28;IT-532;pipeta_estrella
857;yellow;2007-09-28;IT-532;pipeta_estrella
858;yellow;2007-09-28;IT-532;pipeta_estrella
859;yellow;2007-10-01;IT-515;pipeta_estrella
860;yellow;2007-10-09;IT-515;pipeta_estrella
861;yellow;2007-10-01;IT-532;pipeta_estrella
862;yellow;2007-10-01;IT-532;pipeta_estrella
863;yellow;2007-10-09;IT-532;pipeta_estrella
864;yellow;2007-10-09;IT-532;pipeta_estrella
865;yellow;2007-10-09;IT-532;pipeta_estrella
866;yellow;2007-10-02;IT-515;pipeta_estrella
867;yellow;2007-10-02;IT-532;pipeta_estrella
868;yellow;2007-10-02;IT-532;pipeta_estrella
869;yellow;2007-10-02;IT-532;pipeta_estrella
870;yellow;2007-10-02;IT-532;pipeta_estrella
871;yellow;2007-10-02;IT-532;pipeta_estrella
872;yellow;2007-10-02;IT-532;pipeta_estrella
873;yellow;2007-10-02;IT-532;pipeta_estrella
874;yellow;2007-10-02;IT-532;pipeta_estrella
875;yellow;2007-10-03;IT-515;pipeta_estrella
876;yellow;2007-10-03;IT-532;pipeta_estrella
877;yellow;2007-10-03;IT-532;pipeta_estrella
878;yellow;2007-10-04;IT-515;pipeta_estrella
879;yellow;2007-10-05;IT-515;pipeta_check
880;yellow;2007-10-04;IT-532;pipeta_check
881;yellow;2007-10-04;IT-532;pipeta_check
882;yellow;2007-10-09;IT-515;pipeta_estrella
883;yellow;2007-10-09;IT-515;pipeta_estrella
884;yellow;2007-10-05;IT-515;pipeta_estrella
885;yellow;2007-10-09;IT-532;pipeta_estrella
886;yellow;2007-10-09;IT-532;pipeta_estrella
887;yellow;2007-10-09;IT-532;pipeta_estrella
888;yellow;2007-10-09;IT-532;pipeta_estrella
889;yellow;2007-10-05;IT-532;pipeta_estrella
890;yellow;2007-10-05;IT-532;pipeta_estrella
891;yellow;2007-10-05;IT-532;pipeta_estrella
892;yellow;2007-10-05;IT-532;pipeta_estrella
893;yellow;2007-10-05;IT-532;pipeta_estrella
894;yellow;2007-10-05;IT-532;pipeta_estrella
895;yellow;2007-10-08;IT-515;pipeta_estrella
896;yellow;2007-10-08;IT-532;pipeta_estrella
897;yellow;2007-10-08;IT-532;pipeta_estrella
898;yellow;2007-10-08;IT-532;pipeta_estrella
899;yellow;2007-10-11;IT-515;pipeta_estrella
900;yellow;2007-10-10;IT-515;pipeta_estrella
901;yellow;2007-10-10;IT-532;pipeta_estrella
902;yellow;2007-10-10;IT-532;pipeta_estrella
903;yellow;2007-10-10;IT-532;pipeta_estrella
904;yellow;2007-10-10;IT-532;pipeta_estrella
905;yellow;2007-10-10;IT-532;pipeta_estrella
906;yellow;2007-10-10;IT-532;pipeta_estrella
907;yellow;2007-10-10;IT-532;pipeta_estrella
908;yellow;2007-10-10;IT-532;pipeta_estrella
909;yellow;2007-10-10;IT-532;pipeta_estrella
910;yellow;2007-10-09;IT-532;pipeta_estrella
911;yellow;2007-10-09;IT-532;pipeta_estrella
912;yellow;2007-10-09;IT-532;pipeta_estrella
913;yellow;2007-10-09;IT-532;pipeta_estrella
914;yellow;2007-10-10;IT-532;pipeta_estrella
915;yellow;2007-10-10;IT-532;pipeta_estrella
916;yellow;2007-10-10;IT-532;pipeta_estrella
917;yellow;2007-10-10;IT-532;pipeta_estrella
918;yellow;2007-10-10;IT-532;pipeta_estrella
919;yellow;2007-10-10;IT-532;pipeta_estrella
920;yellow;2007-10-10;IT-532;pipeta_estrella
921;yellow;2007-10-10;IT-532;pipeta_estrella
922;yellow;2007-10-10;IT-532;pipeta_estrella
923;yellow;2007-10-09;IT-532;pipeta_estrella
924;yellow;2007-10-10;IT-515;pipeta_estrella
925;yellow;2007-10-11;IT-515;pipeta_estrella
926;yellow;2007-10-10;IT-532;pipeta_estrella
927;yellow;2007-10-10;IT-532;pipeta_estrella
928;yellow;2007-10-10;IT-532;pipeta_estrella
929;yellow;2007-10-10;IT-532;pipeta_estrella
930;yellow;2007-10-10;IT-532;pipeta_estrella
931;yellow;2007-10-10;IT-532;pipeta_estrella
932;yellow;2007-10-10;IT-532;pipeta_estrella
933;yellow;2007-10-10;IT-532;pipeta_estrella
934;yellow;2007-10-11;IT-532;pipeta_estrella
935;yellow;2007-10-11;IT-532;pipeta_estrella
936;yellow;2007-10-11;IT-532;pipeta_estrella
937;yellow;2007-10-11;IT-515;pipeta_estrella
938;yellow;2007-10-11;IT-532;pipeta_estrella
939;yellow;2007-10-11;IT-532;pipeta_estrella
940;yellow;2007-10-16;IT-515;pipeta_estrella
941;yellow;2007-10-15;IT-515;pipeta_estrella
942;yellow;2007-10-15;IT-532;pipeta_estrella
943;yellow;2007-10-15;IT-532;pipeta_estrella
944;yellow;2007-10-15;IT-532;pipeta_estrella
945;yellow;2007-10-15;IT-532;pipeta_estrella
946;yellow;2007-10-15;IT-532;pipeta_estrella
947;yellow;2007-10-15;IT-532;pipeta_estrella
948;yellow;2007-10-15;IT-532;pipeta_estrella
949;yellow;2007-10-15;IT-532;pipeta_estrella
950;yellow;2007-10-15;IT-532;pipeta_estrella
951;yellow;2007-10-15;IT-532;pipeta_estrella
952;yellow;2007-10-15;IT-532;pipeta_estrella
953;yellow;2007-10-15;IT-532;pipeta_estrella
954;yellow;2007-10-15;IT-532;pipeta_estrella
955;yellow;2007-10-15;IT-532;pipeta_estrella
956;yellow;2007-10-22;IT-532;pipeta_estrella
957;yellow;2007-10-16;IT-532;pipeta_estrella
958;yellow;2007-10-16;IT-532;pipeta_estrella
959;yellow;2007-10-16;IT-532;pipeta_estrella
960;yellow;2007-10-16;IT-515;pipeta_estrella
961;yellow;2007-10-16;IT-532;pipeta_estrella
962;yellow;2007-10-16;IT-532;pipeta_estrella
963;yellow;2007-10-16;IT-532;pipeta_estrella
964;yellow;2007-10-16;IT-532;pipeta_estrella
965;yellow;2007-10-16;IT-532;pipeta_estrella
966;yellow;2007-10-16;IT-532;pipeta_estrella
967;yellow;2007-10-16;IT-532;pipeta_estrella
968;yellow;2007-10-16;IT-532;pipeta_estrella
969;yellow;2007-10-16;IT-532;pipeta_estrella
970;yellow;2007-10-16;IT-532;pipeta_estrella
971;yellow;2007-10-16;IT-532;pipeta_estrella
972;yellow;2007-10-16;IT-532;pipeta_estrella
973;yellow;2007-10-16;IT-532;pipeta_estrella
974;yellow;2007-10-16;IT-532;pipeta_estrella
975;yellow;2007-10-16;IT-532;pipeta_estrella
976;yellow;2007-10-16;IT-532;pipeta_estrella
977;yellow;2007-10-22;IT-515;pipeta_estrella
978;yellow;2007-10-19;IT-532;pipeta_estrella
979;yellow;2007-10-19;IT-532;pipeta_estrella
980;yellow;2007-10-19;IT-532;pipeta_estrella
981;yellow;2007-10-19;IT-532;pipeta_estrella
982;yellow;2007-10-22;IT-532;pipeta_retirado
983;yellow;2007-10-22;IT-532;pipeta_estrella
984;yellow;2007-10-22;IT-532;pipeta_estrella
985;yellow;2007-10-22;IT-532;pipeta_estrella
986;yellow;2007-10-22;IT-532;pipeta_estrella
987;yellow;2007-10-22;IT-532;pipeta_estrella
988;yellow;2007-10-22;IT-532;pipeta_estrella
989;yellow;2007-10-22;IT-532;pipeta_estrella
990;yellow;2007-10-22;IT-532;pipeta_estrella
991;yellow;2007-10-19;IT-515;pipeta_estrella
992;yellow;2007-10-19;IT-532;pipeta_estrella
993;yellow;2007-10-19;IT-532;pipeta_estrella
994;yellow;2007-10-19;IT-532;pipeta_estrella
995;yellow;2007-10-19;IT-532;pipeta_estrella
996;yellow;2007-10-19;IT-532;pipeta_estrella
997;yellow;2007-10-19;IT-532;pipeta_estrella
998;yellow;2007-10-24;IT-532;pipeta_estrella
999;yellow;2007-10-24;IT-532;pipeta_estrella
1000;yellow;2007-10-24;IT-532;pipeta_estrella
1001;yellow;2007-10-24;IT-532;pipeta_estrella
1002;yellow;2007-10-24;IT-532;pipeta_estrella
1003;yellow;2007-10-24;IT-532;pipeta_estrella
1004;yellow;2007-10-24;IT-532;pipeta_estrella
1005;yellow;2007-10-24;IT-532;pipeta_estrella
1006;yellow;2007-10-24;IT-532;pipeta_estrella
1007;yellow;2007-10-24;IT-532;pipeta_estrella
1008;yellow;2007-10-24;IT-532;pipeta_estrella
1009;yellow;2007-10-24;IT-532;pipeta_estrella
1010;yellow;2007-10-24;IT-532;pipeta_estrella
1011;yellow;2007-10-24;IT-532;pipeta_estrella
1012;yellow;2007-10-24;IT-532;pipeta_estrella
1013;yellow;2007-10-24;IT-532;pipeta_estrella
1014;yellow;2007-10-24;IT-532;pipeta_estrella
1015;yellow;2007-10-24;IT-532;pipeta_estrella
1016;yellow;2007-10-24;IT-532;pipeta_estrella
1017;yellow;2007-10-24;IT-532;pipeta_estrella
1018;yellow;2007-10-22;IT-515;pipeta_estrella
1019;yellow;2007-10-22;IT-515;pipeta_estrella
1020;yellow;2007-10-22;IT-532;pipeta_estrella
1021;yellow;2007-10-22;IT-532;pipeta_estrella
1022;yellow;2007-10-31;IT-532;pipeta_estrella
1023;yellow;2007-10-22;IT-532;pipeta_estrella
1024;yellow;2007-11-01;IT-532;pipeta_estrella
1025;yellow;2007-10-22;IT-532;pipeta_estrella
1026;yellow;2007-10-24;IT-532;pipeta_estrella
1027;yellow;2007-11-01;IT-532;pipeta_estrella
1028;yellow;2007-10-24;IT-532;pipeta_estrella
1029;yellow;2007-10-24;IT-532;pipeta_estrella
1030;yellow;2007-10-24;IT-532;pipeta_estrella
1031;yellow;2007-10-24;IT-532;pipeta_estrella
1032;yellow;2007-10-23;IT-515;pipeta_estrella
1033;yellow;2007-10-23;IT-532;pipeta_estrella
1034;yellow;2007-10-23;IT-532;pipeta_estrella
1035;yellow;2007-11-19;IT-532;pipeta_estrella
1036;yellow;2007-11-19;IT-532;pipeta_estrella
1037;yellow;2007-10-30;IT-532;pipeta_estrella
1038;yellow;2007-10-30;IT-532;pipeta_estrella
1039;yellow;2007-10-30;IT-532;pipeta_estrella
1040;yellow;2007-10-30;IT-532;pipeta_estrella
1041;yellow;2007-10-24;IT-515;pipeta_estrella
1042;yellow;2007-10-24;IT-515;pipeta_estrella
1043;yellow;2007-10-24;IT-532;pipeta_estrella
1044;yellow;2007-10-24;IT-532;pipeta_estrella
1045;yellow;2007-10-24;IT-532;pipeta_estrella
1046;yellow;2007-10-25;IT-532;pipeta_estrella
1047;yellow;2007-10-25;IT-532;pipeta_estrella
1048;yellow;2007-10-30;IT-532;pipeta_estrella
1049;yellow;2007-10-30;IT-532;pipeta_estrella
1050;yellow;2007-10-30;IT-532;pipeta_estrella
1051;yellow;2007-11-02;IT-532;pipeta_estrella
1052;yellow;2007-10-26;IT-515;pipeta_estrella
1053;yellow;2007-10-26;IT-532;pipeta_estrella
1054;yellow;2007-10-26;IT-532;pipeta_estrella
1055;yellow;2007-11-01;IT-532;pipeta_estrella
1056;yellow;2007-11-05;IT-532;pipeta_estrella
1057;yellow;2007-11-01;IT-532;pipeta_estrella
1058;yellow;2007-10-30;IT-515;pipeta_estrella
1059;yellow;2007-11-01;IT-532;pipeta_estrella
1060;yellow;2007-11-01;IT-532;pipeta_estrella
1061;yellow;2008-01-03;IT-515;pipeta_retirado
